id,hip,label,proper,aliases,RA_deg,DEC_deg,distance_pc,distance_ly,spect,mag
36926,37033,HIP 37033,,HIP 37033,114.148635,50.866377,124.3781,405.6666358,G5,10.3
88859,89136,HIP 89136,,HIP 89136 | HD 166521,272.86692,-11.309407,124.3781,405.6666358,G5,7.39
113363,113723,HIP 113723,,HIP 113723 | HD 217591,345.47622,-5.966287,124.3781,405.6666358,G5,7.85
70173,70396,HIP 70396,,HIP 70396 | HD 126040,216.036615,-38.858582,124.3781,405.6666358,G3V,9.6
61549,61744,HIP 61744,,HIP 61744 | HD 109950,189.8157,-57.323443,124.3781,405.6666358,G2IV,8.83
70614,70837,HIP 70837,,HIP 70837 | HD 126123,217.29,-77.166934,124.3781,405.6666358,G2/G3V,9.02
57247,57420,HIP 57420,,HIP 57420,176.581935,24.615696,124.3781,405.6666358,G0,9.84
63923,64126,HIP 64126,,HIP 64126,197.14827,35.00454,124.3781,405.6666358,G0,10.16
75084,75313,HIP 75313,,HIP 75313,230.80599,-49.162744,124.3781,405.6666358,G0,9.91
82677,82931,HIP 82931,,HIP 82931,254.22093,86.838031,124.3781,405.6666358,G0,9.16
68405,68624,HIP 68624,,HIP 68624 | HD 122654,210.711735,14.279671,124.3781,405.6666358,G,8.98
22898,22951,HIP 22951,,HIP 22951 | HD 31166,74.07039,52.097733,124.3781,405.6666358,F8+...,7.92
17672,17714,HIP 17714,,HIP 17714 | HD 23702,56.90958,14.086887,124.3781,405.6666358,F8,8.84
37719,37827,HIP 37827,,HIP 37827,116.335545,-34.35645,124.3781,405.6666358,F8,9.25
75138,75367,HIP 75367,,HIP 75367,231.017775,-41.161574,124.3781,405.6666358,F8,10.26
17466,17508,HIP 17508,,HIP 17508 | HD 23506,56.23782,-21.583114,124.3781,405.6666358,F7V,8.49
14377,14413,HIP 14413,,HIP 14413 | HD 19313,46.51665,-13.434864,124.3781,405.6666358,F5V,7.68
91257,91540,HIP 91540,,HIP 91540 | HD 172125,280.023615,-37.505214,124.3781,405.6666358,F5V,8.43
13486,13520,HIP 13520,,HIP 13520 | HD 18095,43.529415,-10.442295,124.3781,405.6666358,F5,6.95
22863,22916,HIP 22916,,HIP 22916 | HD 31401,73.974795,7.404185,124.3781,405.6666358,F5,8.99
23215,23269,HIP 23269,,HIP 23269 | HD 282666,75.100815,33.734195,124.3781,405.6666358,F5,9.26
71443,71669,HIP 71669,,HIP 71669 | HD 129208,219.89157,51.006841,124.3781,405.6666358,F5,8.51
79188,79428,HIP 79428,,HIP 79428 | HD 146228,243.14871,51.763564,124.3781,405.6666358,F5,9.2
82710,82966,HIP 82966,,HIP 82966 | HD 153681,254.315955,59.508317,124.3781,405.6666358,F5,8.55
91668,91955,HIP 91955,,HIP 91955 | HD 173418,281.16114,15.633183,124.3781,405.6666358,F5,8.28
101098,101424,HIP 101424,,HIP 101424 | HD 195966,308.311575,34.020883,124.3781,405.6666358,F5,8.33
6637,6651,HIP 6651,,HIP 6651 | HD 8787,21.332835,-59.498658,124.3781,405.6666358,F2IV,7.07
72644,72871,HIP 72871,,HIP 72871 | HD 131337,223.41717,-19.972547,124.3781,405.6666358,F2/F3V,7.49
55077,55241,HIP 55241,,HIP 55241 | HD 98196,169.6947,66.684241,124.3781,405.6666358,F0...,7.1
5298,5309,HIP 5309,,HIP 5309 | HD 6696,16.984995,17.412266,124.3781,405.6666358,F0,7.69
25049,25112,HIP 25112,,HIP 25112 | HD 242954,80.645025,28.101794,124.3781,405.6666358,F0,9.56
67597,67811,HIP 67811,,HIP 67811 | HD 121134,208.37427,3.626886,124.3781,405.6666358,F0,8.63
92324,92614,112    Her,,HIP 92614 | HD 174933 | HR 7113 | 112    Her,283.06845,21.425142,124.3781,405.6666358,B9p...,5.43
51885,52035,HIP 52035,,HIP 52035 | HD 92134,159.48033,-17.73486,124.3781,405.6666358,A7/A8III,7.82
5431,5442,HIP 5442,,HIP 5442 | HD 6927,17.400105,-11.678556,124.3781,405.6666358,A3V,7.57
101376,101703,HIP 101703,,HIP 101703 | HD 196604,309.21195,44.911225,124.3781,405.6666358,A3,8.13
54144,54302,HIP 54302,,HIP 54302 | HD 96403,166.63698,-21.166877,124.3781,405.6666358,A1V,7.33
58141,58316,HIP 58316,,HIP 58316 | HD 103870,179.377545,-38.496267,124.3781,405.6666358,A0V,7.26
85494,85755,51    Oph,,HIP 85755 | HD 158643 | HR 6519 | 51    Oph,262.85397,-23.962643,124.3781,405.6666358,A0V,4.78
98637,98953,65    Sgr,,HIP 98953 | HD 190454 | HR 7675 | 65    Sgr,301.359735,-12.665163,124.3781,405.6666358,A0V,6.53
110232,110578,51    Aqr,,HIP 110578 | HD 212404 | HR 8533 | 51    Aqr,336.02868,-4.83702,124.3781,405.6666358,A0V,5.79
46524,46657,Zet1Ant,,HIP 46657 | HD 82383 | HR 3780 | Zet1Ant,142.69206,-31.889222,124.3781,405.6666358,A0,5.75
65218,65423,HIP 65423,,HIP 65423 | HD 116402,201.1464,-55.956706,124.3781,405.6666358,(G3w)F7,9.59
79192,79432,HIP 79432,,HIP 79432,243.17472,-13.315642,124.3781,405.6666358,,11.03
48889,49029,29Pi  Leo,,HIP 49029 | HD 86663 | HR 3950 | 29Pi  Leo,150.053355,8.044223,124.533,406.1718515,M2III,4.68
11327,11354,HIP 11354,,HIP 11354 | HD 15414,36.55203,-62.918234,124.533,406.1718515,K1III,7.92
29882,29955,HIP 29955,,HIP 29955 | HD 43624,94.586625,27.210146,124.533,406.1718515,K1III,6.66
14329,14365,HIP 14365,,HIP 14365 | HD 19066 | HR 923,46.337565,40.582181,124.533,406.1718515,K0III,6.06
25441,25505,HIP 25505,,HIP 25505 | HD 35775,81.81417,2.3412,124.533,406.1718515,K0,6.36
37096,37202,HIP 37202,,HIP 37202 | HD 61642 | HR 2955,114.635565,-38.781487,124.533,406.1718515,G8III,6.2
81404,81653,HIP 81653,,HIP 81653 | HD 149392,250.19754,-72.29961,124.533,406.1718515,G8III,6.53
54106,54264,HIP 54264,,HIP 54264 | HD 96407 | HR 4318,166.523925,-51.21292,124.533,406.1718515,G6IV,6.28
2876,2882,HIP 2882,,HIP 2882 | HD 3199,9.13527,75.530387,124.533,406.1718515,G5,8.01
59197,59379,HIP 59379,,HIP 59379 | HD 105860,182.74098,53.903251,124.533,406.1718515,G5,8.83
60023,60208,HIP 60208,,HIP 60208 | HD 107387,185.1987,-19.841696,124.533,406.1718515,G5,10.38
74938,75167,HIP 75167,,HIP 75167 | HD 136731,230.409105,21.886245,124.533,406.1718515,G5,8.91
32168,32253,HIP 32253,,HIP 32253 | HD 49264,101.02758,-57.400049,124.533,406.1718515,G3IV/V,9.35
990,992,HIP 992,,HIP 992 | HD 814,3.082215,-57.505973,124.533,406.1718515,G3/G5V,10.05
19334,19382,HIP 19382,,HIP 19382 | HD 26127,62.28093,27.115738,124.533,406.1718515,G0,8.74
109455,109801,HIP 109801,,HIP 109801 | GJ 9775,333.6,-8.744979,124.533,406.1718515,G:...,11.95
41939,42059,HIP 42059,,HIP 42059 | HD 75001,128.597025,-82.566731,124.533,406.1718515,Fm...,6.84
56195,56364,HIP 56364,,HIP 56364 | HD 100418 | HR 4451,173.311755,-16.280381,124.533,406.1718515,F8/G0Ib/II,6.05
62623,62819,HIP 62819,,HIP 62819 | HD 111892,193.09524,17.10839,124.533,406.1718515,F8,6.93
10936,10962,HIP 10962,,HIP 10962 | HD 14613,35.305245,-17.112362,124.533,406.1718515,F7V,9.61
66022,66231,HIP 66231,,HIP 66231 | HD 118009,203.6091,-17.351206,124.533,406.1718515,F7V,8.93
11092,11118,HIP 11118,,HIP 11118 | HD 14510,35.753235,62.216487,124.533,406.1718515,F7IV,8.85
52270,52421,HIP 52421,,HIP 52421 | HD 93011,160.757055,-62.221072,124.533,406.1718515,F6V,9.23
14229,14263,HIP 14263,,HIP 14263 | HD 19182,45.985365,-35.913003,124.533,406.1718515,F5V,9.4
22759,22812,HIP 22812,,HIP 22812 | HD 31297,73.616565,-3.225917,124.533,406.1718515,F5,6.52
66834,67046,HIP 67046,,HIP 67046 | HD 120032,206.10504,69.219949,124.533,406.1718515,F5,7.98
76864,77100,HIP 77100,,HIP 77100 | HD 140630,236.146665,1.850603,124.533,406.1718515,F5,9.1
91017,91300,HIP 91300,,HIP 91300 | HD 171953,279.355095,2.629379,124.533,406.1718515,F5,7.85
113019,113379,HIP 113379,,HIP 113379 | HD 217020,344.431845,-6.585855,124.533,406.1718515,F5,8.49
11033,11059,HIP 11059,,HIP 11059 | HD 14810,35.58702,-32.95197,124.533,406.1718515,F3V,8.36
62592,62789,HIP 62789,,HIP 62789 | HD 111859,192.99453,40.241528,124.533,406.1718515,F3V,8.1
97460,97772,HIP 97772,,HIP 97772 | HD 332844,298.02498,29.398522,124.533,406.1718515,F2V,11.15
67743,67959,HIP 67959,,HIP 67959 | HD 122189,208.75944,78.399773,124.533,406.1718515,F2...,7.47
5616,5628,HIP 5628,,HIP 5628 | HD 7138,18.0711,40.911054,124.533,406.1718515,F0,7.52
102214,102544,HIP 102544,,HIP 102544 | HD 198413,311.70522,63.985832,124.533,406.1718515,F0,7.66
102590,102921,HIP 102921,,HIP 102921 | HD 198834,312.772635,51.417247,124.533,406.1718515,F0,6.91
19328,19376,HIP 19376,,HIP 19376 | HD 26171 | HR 1284,62.25654,13.398281,124.533,406.1718515,B9.5V,5.94
31618,31698,HIP 31698,,HIP 31698 | HD 47257,99.47103,2.269419,124.533,406.1718515,B9,7.28
28280,28351,HIP 28351,,HIP 28351 | HD 40548,89.857665,-2.341178,124.533,406.1718515,A5,9.13
112346,112705,HIP 112705,,HIP 112705 | HD 216018,342.36048,-11.349234,124.533,406.1718515,A5,7.62
26739,26804,HIP 26804,,HIP 26804 | HD 37616,85.382025,36.447578,124.533,406.1718515,A2,9.29
46080,46211,HIP 46211,,HIP 46211 | HD 81390,141.327705,-0.837247,124.533,406.1718515,A2,7.98
70064,70287,HIP 70287,,HIP 70287 | HD 126031,215.70708,14.938925,124.533,406.1718515,A2,7.54
47144,47276,HIP 47276,,HIP 47276,144.52641,-56.963692,124.533,406.1718515,,10.45
63165,63367,HIP 63367,,HIP 63367,194.76117,72.963156,124.533,406.1718515,,10.46
28604,28675,HIP 28675,,HIP 28675 | HD 41312 | HR 2140,90.814995,-26.284544,124.6883,406.6783717,K3II/IIICNv,5.03
42246,42365,HIP 42365,,HIP 42365 | HD 73192 | HR 3409,129.579105,32.802021,124.6883,406.6783717,K2III:,5.96
23129,23183,HIP 23183,,HIP 23183 | HD 32079,74.830035,-32.239183,124.6883,406.6783717,K2III,6.7
101456,101784,HIP 101784,,HIP 101784 | HD 196689,309.42846,35.199851,124.6883,406.6783717,K2,7.85
21166,21218,HIP 21218,,HIP 21218 | HD 28947,68.27634,-12.543389,124.6883,406.6783717,K1III,6.67
63330,63533,38    Com,,HIP 63533 | HD 113095 | HR 4929 | 38    Com,195.290055,17.123147,124.6883,406.6783717,K0III,5.97
29114,29187,HIP 29187,,HIP 29187 | HD 252468,92.359065,16.667788,124.6883,406.6783717,K0,9.23
107543,107886,HIP 107886,,HIP 107886 | HD 207796,327.89052,0.770545,124.6883,406.6783717,K0,6.6
109204,109550,HIP 109550,,HIP 109550 | HD 210441,332.863185,-43.842532,124.6883,406.6783717,G8IV,6.62
66960,67172,86    Vir,,HIP 67172 | HD 119853 | HR 5173 | 86    Vir,206.48466,-12.426528,124.6883,406.6783717,G8III,5.5
8646,8663,HIP 8663,,HIP 8663 | HD 11252,27.905475,47.086671,124.6883,406.6783717,G5,7.45
64485,64689,HIP 64689,,HIP 64689 | HD 115300,198.87861,50.832684,124.6883,406.6783717,G5,9.13
85154,85413,HIP 85413,,HIP 85413 | HD 315843,261.8079,-29.942354,124.6883,406.6783717,G5,9
106246,106588,HIP 106588,,HIP 106588,323.812815,-64.80236,124.6883,406.6783717,G5,10.07
104537,104875,HIP 104875,,HIP 104875 | HD 202078,318.664515,-32.913791,124.6883,406.6783717,G3V+...,9.26
7257,7271,HIP 7271,,HIP 7271 | HD 10042 | HR 467,23.413515,-78.50482,124.6883,406.6783717,G3IV,6.11
10253,10277,HIP 10277,,HIP 10277 | HD 13626,33.07974,-26.639972,124.6883,406.6783717,G1V,8.8
64482,64687,HIP 64687,,HIP 64687 | HD 115092,198.86817,-39.693223,124.6883,406.6783717,G1V,8.7
17640,17682,HIP 17682,,HIP 17682 | HD 23487,56.819925,41.596775,124.6883,406.6783717,G0,8.53
22833,22886,HIP 22886,,HIP 22886 | HD 31330,73.84203,15.196856,124.6883,406.6783717,G0,9.26
62214,62409,HIP 62409,,HIP 62409,191.844,16.826373,124.6883,406.6783717,G0,8.81
98092,98403,HIP 98403,,HIP 98403 | HD 190186,299.913345,65.21403,124.6883,406.6783717,G,9.35
30934,31007,HIP 31007,,HIP 31007,97.608975,-39.130736,124.6883,406.6783717,Fp,12.4
81500,81750,HIP 81750,,HIP 81750 | HD 149376,250.46202,-74.841525,124.6883,406.6783717,F8V,8.45
115144,115509,HIP 115509,,HIP 115509 | HD 220427,350.97468,-42.561108,124.6883,406.6783717,F8V,9.45
86595,86861,HIP 86861,,HIP 86861 | HD 161550,266.211705,31.131848,124.6883,406.6783717,F8...,7.69
50241,50383,HIP 50383,,HIP 50383 | HD 89052,154.31088,42.636075,124.6883,406.6783717,F8,8.85
53937,54093,HIP 54093,,HIP 54093 | HD 95921,166.02846,5.855047,124.6883,406.6783717,F8,9.52
65339,65544,HIP 65544,,HIP 65544 | HD 116866,201.543615,20.812078,124.6883,406.6783717,F8,8.61
69814,70037,HIP 70037,,HIP 70037 | HD 125726,214.96872,49.29905,124.6883,406.6783717,F8,8.18
111566,111919,HIP 111919,,HIP 111919 | HD 214807,340.057215,37.5279,124.6883,406.6783717,F8,7.97
113343,113703,HIP 113703,,HIP 113703 | HD 217781,345.42708,67.795323,124.6883,406.6783717,F8,8.55
6407,6421,HIP 6421,,HIP 6421 | HD 8371,20.61081,-32.29882,124.6883,406.6783717,F7V,9.53
14890,14926,HIP 14926,,HIP 14926 | HD 20735,48.130215,-77.915064,124.6883,406.6783717,F7V,8.4
19890,19940,HIP 19940,,HIP 19940 | HD 27302,64.153425,-44.409692,124.6883,406.6783717,F7V,8.7
114198,114560,HIP 114560,,HIP 114560 | HD 218905,348.088365,-55.489655,124.6883,406.6783717,F6/F7IV/V,10.18
13658,13692,HIP 13692,,HIP 13692 | HD 18387,44.08236,-28.950435,124.6883,406.6783717,F5V,8.16
72679,72906,HIP 72906,,HIP 72906 | HD 131227,223.512345,-48.803765,124.6883,406.6783717,F5V,9.01
109604,109950,HIP 109950,,HIP 109950 | HD 211341,334.024815,16.02092,124.6883,406.6783717,F5V,8.59
43572,43695,HIP 43695,,HIP 43695 | HD 75897,133.49652,34.86914,124.6883,406.6783717,F5,8.19
116802,117169,HIP 117169,,HIP 117169 | HD 222948,356.326005,5.116209,124.6883,406.6783717,F5,7.93
10343,10367,HIP 10367,,HIP 10367 | HD 13765,33.400335,-24.790206,124.6883,406.6783717,F3V,7.92
59064,59244,HIP 59244,,HIP 59244 | HD 105547,182.283345,31.922341,124.6883,406.6783717,F2V,9.15
205,205,HIP 205,,HIP 205 | HD 225014,0.645645,-5.186651,124.6883,406.6783717,F2,8.54
45847,45979,HIP 45979,,HIP 45979 | HD 80714,140.645415,43.604935,124.6883,406.6783717,F2,9.2
48947,49087,HIP 49087,,HIP 49087 | HD 86589,150.281835,55.096054,124.6883,406.6783717,F2,9.04
90941,91223,HIP 91223,,HIP 91223 | HD 171086,279.122205,-59.33067,124.6883,406.6783717,F0IV/V,8.58
30475,30548,HIP 30548,,HIP 30548 | HD 44883,96.327735,23.709484,124.6883,406.6783717,F0,7.16
44526,44654,HIP 44654,,HIP 44654 | HD 77619,136.48482,55.389684,124.6883,406.6783717,F0,7.74
99729,100050,HIP 100050,,HIP 100050 | HD 193016,304.47588,5.586466,124.6883,406.6783717,F0,8.52
18147,18190,HIP 18190,,HIP 18190 | HD 24456,58.37595,2.119134,124.6883,406.6783717,B9,6.72
21760,21813,HIP 21813,,HIP 21813 | HD 29647,70.28352,25.992765,124.6883,406.6783717,B8III,8.31
75209,75439,Ups Lup,,HIP 75439 | HD 136933 | HR 5719 | Ups Lup,231.18756,-39.710268,124.6883,406.6783717,Ap...,5.36
102712,103043,HIP 103043,,HIP 103043 | HD 198581,313.156515,-38.90646,124.6883,406.6783717,A5V,7.88
55107,55271,HIP 55271,,HIP 55271 | HD 98440,169.794405,-40.499908,124.6883,406.6783717,A5/A6V,7.36
33387,33474,HIP 33474,,HIP 33474 | HD 51449,104.370975,2.887989,124.6883,406.6783717,A5,7.49
97051,97360,HIP 97360,,HIP 97360 | HD 187234,296.83245,40.994326,124.6883,406.6783717,A5,7.89
110932,111279,HIP 111279,,HIP 111279 | HD 213661,338.149305,34.228781,124.6883,406.6783717,A5,7.94
39013,39123,HIP 39123,,HIP 39123 | HD 66019,120.06171,-35.991487,124.6883,406.6783717,A3Vm...,7.18
38513,38626,HIP 38626,,HIP 38626 | HD 64561,118.64391,1.570463,124.6883,406.6783717,A3,8.25
90945,91227,HIP 91227,,HIP 91227 | HD 172227,279.14043,48.855267,124.6883,406.6783717,A3,7.97
112679,113039,HIP 113039,,HIP 113039 | HD 216562,343.395735,30.762651,124.6883,406.6783717,A2,7.54
114765,115128,HIP 115128,,HIP 115128 | HD 219917,349.78206,48.919436,124.6883,406.6783717,A2,7.24
61903,62096,HIP 62096,,HIP 62096 | HD 110616,190.88757,-13.859562,124.6883,406.6783717,A1V,7.09
12538,12571,HIP 12571,,HIP 12571 | HD 16729,40.419915,26.941428,124.6883,406.6783717,A0,8.25
74779,75008,HIP 75008,,HIP 75008,229.90734,59.856299,124.6883,406.6783717,,10.92
80449,80693,HIP 80693,,HIP 80693 | HD 148513 | HR 6136,247.14159,0.665002,124.8439,407.1858705,K4IIIp,5.41
74801,75030,HIP 75030,,HIP 75030 | HD 136881,229.968795,62.474256,124.8439,407.1858705,K2,6.62
630,631,HIP 631,,HIP 631 | HD 323,1.920555,-65.932427,124.8439,407.1858705,K1/K2III,6.83
46760,46893,HIP 46893,,HIP 46893 | HD 82674 | HR 3805,143.332935,-7.190204,124.8439,407.1858705,K0,6.25
82401,82653,HIP 82653,,HIP 82653 | HD 152484,253.437975,-4.321504,124.8439,407.1858705,G9III,7.57
63296,63499,HIP 63499,,HIP 63499 | HD 112854,195.168525,-62.665879,124.8439,407.1858705,G8IV,8.41
65943,66150,HIP 66150,,HIP 66150 | HD 117866,203.391465,-31.392026,124.8439,407.1858705,G1/G2V,9.44
50445,50588,HIP 50588,,HIP 50588,155.0136,40.479011,124.8439,407.1858705,G0,9.41
50950,51094,HIP 51094,,HIP 51094,156.58917,25.743251,124.8439,407.1858705,G0,8.88
71853,72079,HIP 72079,,HIP 72079 | HD 129783,221.170815,-7.193561,124.8439,407.1858705,G0,9.85
54533,54693,HIP 54693,,HIP 54693 | HD 97327,167.95437,-34.818233,124.8439,407.1858705,G:II/III+..,8.35
36561,36667,HIP 36667,,HIP 36667 | HD 60246,113.157105,-24.572832,124.8439,407.1858705,F8V,8.49
32893,32980,HIP 32980,,HIP 32980 | HD 50994,103.053975,-56.508699,124.8439,407.1858705,F8/G0III,8.18
18595,18642,HIP 18642,,HIP 18642 | HD 25116,59.855835,-0.407916,124.8439,407.1858705,F8,8.93
91650,91937,HIP 91937,,HIP 91937,281.125935,78.383651,124.8439,407.1858705,F8,9.04
116730,117097,HIP 117097,,HIP 117097 | HD 222860,356.07588,0.71235,124.8439,407.1858705,F8,8
114368,114730,HIP 114730,,HIP 114730 | HD 219192,348.6129,-41.181678,124.8439,407.1858705,F7V,9.33
116046,116412,HIP 116412,,HIP 116412 | HD 240335,353.851215,59.765839,124.8439,407.1858705,F7V,9.41
105947,106289,HIP 106289,,HIP 106289 | HD 204781,322.916175,-25.301124,124.8439,407.1858705,F7/F8V,7.88
87771,88043,HIP 88043,,HIP 88043 | HD 163460,269.74221,-50.839577,124.8439,407.1858705,F6V,8.92
116826,117193,HIP 117193,,HIP 117193 | HD 222985,356.436525,-44.650279,124.8439,407.1858705,F6V,9.38
104100,104437,HIP 104437,,HIP 104437 | HD 201187,317.33229,-43.799912,124.8439,407.1858705,F5V,9.71
633,634,HIP 634,,HIP 634 | HD 292,1.9296,37.185443,124.8439,407.1858705,F5,7.44
51272,51417,HIP 51417,,HIP 51417 | HD 90789,157.522905,52.257515,124.8439,407.1858705,F5,8.22
62605,62802,HIP 62802,,HIP 62802 | HD 111890,193.035495,42.653645,124.8439,407.1858705,F5,8.65
51581,51730,HIP 51730,,HIP 51730 | HD 91674,158.54118,-45.741735,124.8439,407.1858705,F3V,8.26
107647,107990,HIP 107990,,HIP 107990 | HD 207799,328.172415,-42.845328,124.8439,407.1858705,F3V,8.38
112016,112372,HIP 112372,,HIP 112372 | HD 214469,341.40633,-83.741932,124.8439,407.1858705,F3IV/V,7.85
73972,74200,HIP 74200,,HIP 74200 | HD 134231,227.44332,-32.149446,124.8439,407.1858705,F2V,8.68
21820,21873,HIP 21873,,HIP 21873 | HD 29786,70.540605,15.969878,124.8439,407.1858705,F2,8.09
32197,32282,HIP 32282,,HIP 32282 | HD 48666,101.090985,-4.601755,124.8439,407.1858705,F2,8.69
68614,68834,HIP 68834,,HIP 68834 | HD 122996,211.41465,-26.6116,124.8439,407.1858705,F0V,8.71
117387,117755,HIP 117755,,HIP 117755 | HD 223809,358.209975,-16.715262,124.8439,407.1858705,F0V,9.16
7164,7178,HIP 7178,,HIP 7178 | HD 9419,23.12967,-10.297517,124.8439,407.1858705,F0,8.13
8838,8857,HIP 8857,,HIP 8857 | HD 11547,28.48242,25.776229,124.8439,407.1858705,F0,7.51
63726,63929,HIP 63929,,HIP 63929 | HD 113772,196.51617,-5.135341,124.8439,407.1858705,F0,8.07
67785,68001,HIP 68001,,HIP 68001 | HD 121444,208.884045,-9.523862,124.8439,407.1858705,F0,7.76
62805,63005,Mu 2Cru,,HIP 63005 | HD 112091 | HR 4899 | Mu 2Cru,193.653765,-57.16867,124.8439,407.1858705,B5Vne,5.08
80219,80461,HIP 80461,,HIP 80461 | HD 147888,246.35118,-23.46022,124.8439,407.1858705,B3/B4V,6.75
73762,73990,HIP 73990,,HIP 73990 | HD 133803,226.81224,-29.504477,124.8439,407.1858705,A9V,8.14
79767,80009,HIP 80009,,HIP 80009 | HD 146973,244.980645,-20.782364,124.8439,407.1858705,A5II/III,8.13
18312,18357,HIP 18357,,HIP 18357 | HD 24824,58.87317,-36.310103,124.8439,407.1858705,A4V,7.52
14017,14051,HIP 14051,,HIP 14051 | HD 18614,45.23145,40.417926,124.8439,407.1858705,A3,7.92
25153,25216,110    Tau,,HIP 25216 | HD 35189 | HR 1774 | 110    Tau,80.907105,16.699298,124.8439,407.1858705,A2IV,6.09
19201,19249,HIP 19249,,HIP 19249 | HD 26066,61.87197,-6.007378,124.8439,407.1858705,A2,6.91
30425,30498,HIP 30498,,HIP 30498 | HD 44781,96.170865,23.154607,124.8439,407.1858705,A2,8.61
41673,41791,HIP 41791,,HIP 41791 | HD 71987,127.816125,25.740407,124.8439,407.1858705,A2,7.57
345,345,HIP 345,,HIP 345 | HD 225200 | HR 9102,1.08465,-29.268822,124.8439,407.1858705,A1V,6.38
80213,80455,HIP 80455,,HIP 80455 | HD 147349 | HR 6089,246.342255,-63.125217,124.8439,407.1858705,A1V,6.14
42229,42348,HIP 42348,,HIP 42348 | HD 73431,129.506835,-11.743735,124.8439,407.1858705,A0,6.58
51738,51887,HIP 51887,,HIP 51887,159.02052,-34.914458,124.8439,407.1858705,,10.33
1641,1645,41    Psc,,HIP 1645 | HD 1635 | HR 80 | 41    Psc,5.149425,8.190271,125,407.695,K3III,5.38
76960,77196,HIP 77196,,HIP 77196 | HD 140636,236.44329,-30.041467,125,407.695,K2IIICN...,6.88
74608,74837,Eps Cir,,HIP 74837 | HD 135291 | HR 5666 | Eps Cir,229.41204,-63.610465,125,407.695,K2.5III,4.85
96272,96577,HIP 96577,,HIP 96577 | HD 184922,294.50193,-32.912797,125,407.695,K0III,6.86
105621,105962,HIP 105962,,HIP 105962 | HD 204178,321.88821,-27.728609,125,407.695,K0III,7.54
3719,3727,HIP 3727,,HIP 3727 | HD 4593,11.966625,-5.992753,125,407.695,K0,8.04
87723,87995,HIP 87995,,HIP 87995 | HD 163202,269.613735,-57.792773,125,407.695,G8IV,8.95
1317,1319,36    Psc,,HIP 1319 | HD 1227 | HR 59 | 36    Psc,4.14183,8.240154,125,407.695,G8II-III,6.12
64905,65110,HIP 65110,,HIP 65110,200.15085,61.973664,125,407.695,G5,10.06
70835,71060,HIP 71060,,HIP 71060,217.9773,63.946604,125,407.695,G5,9.08
81729,81979,HIP 81979,,HIP 81979 | HD 151254,251.196735,35.738087,125,407.695,G5,8.7
90929,91211,HIP 91211,,HIP 91211 | HD 171309,279.10497,-46.985918,125,407.695,G1V,8.5
5789,5802,HIP 5802,,HIP 5802 | HD 7498 | GJ 9046,18.604515,-41.894216,125,407.695,G0V,8.49
9249,9268,HIP 9268,,HIP 9268,29.775495,72.450721,125,407.695,G0,9.64
64528,64733,HIP 64733,,HIP 64733 | HD 115274,199.01619,3.964201,125,407.695,G0,8.19
66808,67020,HIP 67020,,HIP 67020 | HD 119801,206.02398,53.844768,125,407.695,G0,9.04
112324,112683,HIP 112683,,HIP 112683,342.27504,5.343048,125,407.695,G0,10.52
48053,48189,HIP 48189,,HIP 48189 | HD 85002,147.35481,18.525905,125,407.695,G,8.64
27147,27213,HIP 27213,,HIP 27213 | HD 37783,86.51337,65.614099,125,407.695,F8,8.89
59010,59190,HIP 59190,,HIP 59190 | HD 105439,182.07909,63.886594,125,407.695,F8,8.51
76654,76891,HIP 76891,,HIP 76891 | HD 140070,235.50507,-11.137027,125,407.695,F8,9.41
